,Sent,Received 1 Low,Received 1 High,Received 2 Low,Received 2 High,Received 3 Low,Received 3 High,Received 4 Low,Received 4 High,Received 5 Low,Received 5 High
483,(0.1543033499620919-0.1543033499620919j),(0.12048756973667556-0.09948440073817079j),(0.2073849495344276-0.07537629267912632j),(0.29311696393394204-0.03933823267115066j),(0.2607818436759592-0.06289284935132362j),(0.1297010599421195-0.029288290650562467j),(0.21829284591482745+0.015318923389537576j),(0.10680966818277905+0.037848829430249704j),(0.22218937048530232+0.06957732744580444j),(0.17159896383087545+0.1722063024367393j),(0.17836547588800117+0.13854276175376137j)
484,(-0.1543033499620919-0.1543033499620919j),(-0.0710407403835006-0.14426429375661567j),(-0.11251953003317204-0.20647143506632565j),(-0.06549714575571904-0.2178921648747004j),(-0.1280151809642631-0.2271055339550227j),(-0.01755182421412623-0.22842278002591218j),(-0.01897881423414991-0.18673322860077762j),(0.15480218487084296-0.28628803249882806j),(0.11241898729372017-0.21669058080004716j),(0.17501874649960678-0.218152571205406j),(0.10896238934580667-0.18817301519085855j)
485,(0.7715167498104596+0.1543033499620919j),(0.7338788054313019+0.4423141196001844j),(0.7347094357905847+0.3131730663052482j),(0.7743236421918733+0.42615874224621136j),(0.6617182397607917+0.42670662504631174j),(0.4863131149289739+0.5490275508130066j),(0.3981553983905554+0.60848850195928j),(0.21464463821682914+0.7019412064846104j),(0.21451906561758052+0.7855684700537429j),(0.021455187630001045+0.7615125210150362j),(0.07202860353566518+0.7796455231368068j)
486,(0.7715167498104596-1.0801234497346435j),(1.004741884959536-0.8028750651668817j),(1.0533756277557504-0.7982724463623683j),(1.1069673683533539-0.7272577169803748j),(1.1830186123466493-0.6424344738138091j),(1.2728404561490887-0.07456894599497138j),(1.3066029782138162-0.23601658947310164j),(1.3278666448371081+0.23789621955699217j),(1.2950024166283707+0.2508019589481567j),(1.2263254800455519+0.4508460446488574j),(1.2855151332024415+0.4107358152989422j)
487,(-0.7715167498104596-0.4629100498862757j),(-0.5653163120250007-0.6146418836573827j),(-0.5987571257729666-0.6805448189229186j),(-0.5743367983773798-0.8444147072365427j),(-0.4552799853605659-0.7437056425211113j),(-0.19704975660634938-0.8084933148925484j),(-0.29045375264207485-0.8677659511405681j),(0.10330108755376036-0.7800980051549532j),(0.07524344285639123-0.8748283144563758j),(0.21461423616815634-0.925687854926695j),(0.2789435135938657-0.8691987064815105j)
488,(0.1543033499620919+1.0801234497346435j),(-0.17888424426941532+0.9590719221807515j),(-0.16165397375010235+1.088628236862058j),(-0.293741943952972+1.14070690490736j),(-0.35496227367653665+1.0265197216958424j),(-0.6698465142979766+0.9019832104272639j),(-0.681265845193325+0.9525416858613828j),(-1.0305089638068246+0.6613883260586276j),(-0.9288260438139314+0.5330924566192102j),(-0.9309170651585489+0.36660256891715265j),(-0.994676174650052+0.41020234558666j)
489,(-1.0801234497346435-0.4629100498862757j),(-0.8748455905974686-0.7594518754477467j),(-0.9461499669356965-0.7316248509290378j),(-0.8071944074187967-0.9064017697365555j),(-0.7885202393118778-0.8865242349682073j),(-0.5294557687198904-1.0810659649563834j),(-0.3996100278766858-1.1335784926451964j),(0.01058788336811329-1.1335391265989234j),(-0.03623233360890634-1.2192547048912787j),(0.20408112318396363-1.2152982578632205j),(0.1390773991900377-1.1689081672282309j)
490,(-0.7715167498104596+0.7715167498104596j),(-0.8821964758507159+0.4885562949611617j),(-0.931555107911132+0.47289175905538006j),(-1.013878995074181+0.4003245726743215j),(-1.0381491383370638+0.3597676753745754j),(-1.037456758156401+0.033732854291272825j),(-1.1071189591111108+0.0014478671870476862j),(-1.1667511205376027-0.35149626031722203j),(-1.033841431744855-0.3648816870648881j),(-0.852655582792333-0.5618935379639222j),(-0.9546048702901259-0.5127408263951327j)
491,(-0.1543033499620919-1.0801234497346435j),(0.1682450004071166-1.0808714411005664j),(0.17293704805098595-1.0831319609969192j),(0.31335467390380245-1.0525873111577937j),(0.27534740940397706-0.9984659047412663j),(0.6835699504801883-0.8551529588200604j),(0.6483181540102005-0.8722583444983182j),(0.9311463077659295-0.6141558538628973j),(0.8869223218239317-0.5421638578651684j),(1.0709630557241585-0.5214236654892206j),(1.0521416971112707-0.4094047892986894j)
492,(-1.0801234497346435-0.7715167498104596j),(-0.8274630154755821-1.0535352982463155j),(-0.8168071794110644-1.037339538661307j),(-0.6439952257229342-1.1354909956283041j),(-0.6403761473796253-1.1319961940687673j),(-0.23131655909381174-1.388575946129824j),(-0.20719253271295487-1.2684533581529824j),(0.24268777973288433-1.3469244673002516j),(0.22538044344197505-1.2467214462099048j),(0.5270498483391712-1.1913409938450326j),(0.5087237283411521-1.1822793852824276j)
493,(-0.7715167498104596-1.0801234497346435j),(-0.4771201146936695-1.2308153129289918j),(-0.4290966304341292-1.251854476526719j),(-0.25692026093039294-1.2686202007786163j),(-0.20738696253936753-1.3098643788428588j),(0.20609766320079853-1.3380244519130133j),(0.2489324946127914-1.2877896619144493j),(0.5585093612446959-1.2460757196104544j),(0.6649743301522624-1.174719171627979j),(0.7859282285912131-1.0036663458467114j),(0.8821905515657047-0.9977402191488547j)
494,(-1.0801234497346435-0.4629100498862757j),(-0.9614411285045585-0.6773104922612808j),(-0.8179934482279047-0.7595901390329117j),(-0.7705329231471899-0.9794024238510156j),(-0.7704443069153033-0.8939533250185723j),(-0.4974759553360719-1.1134150867288957j),(-0.35946655551491-1.0715797628228816j),(-0.07655051121816128-1.2371092220466051j),(-0.0005410677552017407-1.1474923483735908j),(0.15431936261432178-1.3645064015954904j),(0.16104378156237115-1.170690382218256j)
495,(0.7715167498104596+1.0801234497346435j),(0.45517574154650653+1.1544331021828815j),(0.4220738443870273+1.2765236624892395j),(0.2645027822756851+1.2317302978182874j),(0.24674673964744379+1.2704136828880435j),(-0.22375985290969647+1.331185131910988j),(-0.2042097637275122+1.2891902247656677j),(-0.6896468233240561+1.1871774681452054j),(-0.6368084614071108+1.1898035526153616j),(-0.7897941101132655+0.9534382782552596j),(-0.8700797773922581+1.003590449971827j)
496,(-0.7715167498104596-0.4629100498862757j),(-0.6594964023676938-0.5545455976059915j),(-0.5945557322090669-0.6476627059307913j),(-0.5059699249937741-0.7776930439780048j),(-0.4924397255065179-0.7643841694866941j),(-0.3002781566672288-0.9675441073778577j),(-0.24978803346134587-0.8990818265618439j),(0.10952594229974266-0.8308799150955012j),(0.13952793616736375-0.8755797618731901j),(0.2182096503184478-0.8758614693511723j),(0.3258089868182252-0.9036008074092028j)
497,(-0.4629100498862757+1.0801234497346435j),(-0.5942759972403402+0.8402767848864544j),(-0.7146271833699405+0.9688063748784785j),(-0.9306327780266577+0.804583869725676j),(-0.905008299556753+0.7424752486196127j),(-1.1391238869085825+0.5128212396086539j),(-1.1084989084688397+0.4439826653624019j),(-1.2177037607296337+0.01081156979446031j),(-1.1879896347531738+0.0465899974291471j),(-1.18459301344265-0.1500628453378033j),(-1.1851925834371384-0.19385562017373384j)
498,(-0.7715167498104596-0.4629100498862757j),(-0.5601482333673136-0.6038621062243353j),(-0.6264941836943574-0.7031003875916525j),(-0.41836675845112214-0.7359864818275683j),(-0.4910587611948757-0.7504044664561986j),(-0.2764973602000846-0.8328108797360709j),(-0.24788007454351324-0.8432322427163672j),(0.20906428734193663-0.9139679980645985j),(0.12931355646420878-0.8853693741345077j),(0.1940697579019879-0.8920882496466787j),(0.27069346390725213-0.8230117166978295j)
499,(-0.7715167498104596-0.7715167498104596j),(-0.4305791585430603-0.9804357897202617j),(-0.5736916325309633-1.0000357784597362j),(-0.3494003470604155-1.0684532902361172j),(-0.3476426253167173-0.9832259032310302j),(0.05369379080708987-1.1731897421204296j),(0.037008646444352464-1.1534389557677038j),(0.2419841077813778-1.052304615288155j),(0.41832207579430625-1.0507767020207517j),(0.4981142876201448-0.9500506104896053j),(0.5485656622352401-0.9348481112701034j)
500,(0.1543033499620919-0.7715167498104596j),(0.3528126638665041-0.7093098390085377j),(0.3842558451164722-0.7165838015761349j),(0.4670589044142417-0.5539114017660408j),(0.44320801645053-0.6056748300953926j),(0.6722117102368647-0.4771138541421908j),(0.5965168532975872-0.4769899637621023j),(0.7642232251752896-0.14996853564099896j),(0.7789354688169245-0.13339653269999482j),(0.7973589970059286-0.06432275118026609j),(0.782118832258454-0.02309820626393511j)
501,(-0.1543033499620919-0.4629100498862757j),(-0.08918834530527663-0.5321586334769967j),(0.00921559371205146-0.4756154993709712j),(0.11001649114623885-0.4345874627723609j),(0.04260064054480593-0.4856231447569677j),(0.265687326376839-0.452880478379963j),(0.23220691027453585-0.433655839842118j),(0.3826695494478892-0.28247250575799676j),(0.33772111348667566-0.372709343866155j),(0.42084629852255623-0.20283205720482705j),(0.44176372168722305-0.23835709420697707j)
502,(-1.0801234497346435+0.1543033499620919j),(-1.0869852695352147-0.23362146258895872j),(-1.0890021311675164-0.175168967722245j),(-0.9667811469049432-0.2620755193997741j),(-1.0560626011547594-0.32856985500387614j),(-0.8714816626446771-0.6550233432008477j),(-0.8975281733512118-0.6574400892210086j),(-0.6032324353772913-0.8699552744621017j),(-0.5194738927143181-0.8717325245343053j),(-0.4381388964804758-1.0498974623144623j),(-0.4416049147201641-0.9639574979026856j)
503,(-0.7715167498104596+1.0801234497346435j),(-0.9268015597395913+0.8825897049642826j),(-1.0030056977746071+0.7977146644316695j),(-1.2031961591298184+0.6630101340059341j),(-1.1468560445867226+0.6379383294495021j),(-1.263810505223176+0.26477283375074995j),(-1.386172127928291+0.19308408813741115j),(-1.3034182972687212-0.3141988156981198j),(-1.2830666992144337-0.29695653009131623j),(-1.2897479527156313-0.5497298266501615j),(-1.2307603937563025-0.5025824014416103j)
504,(0.7715167498104596-1.0801234497346435j),(1.0579803830048558-0.8540603886155884j),(1.0474301244132722-0.868405492322633j),(1.1613933357079433-0.586930867749909j),(1.1467887217789983-0.6599741985348757j),(1.3089070648253818-0.15830994204003734j),(1.351020614819173-0.22387013855432986j),(1.352489338313018+0.2610190690780932j),(1.3083959050237863+0.21864479927901057j),(1.2413790339470532+0.5637714023556744j),(1.2497065068917854+0.5355731534627075j)
505,(0.1543033499620919-1.0801234497346435j),(0.4664114464423368-1.0491691052639647j),(0.46166556240006335-0.971065216856253j),(0.5009814275238005-0.9258215766107483j),(0.5963758834095156-0.9056765222400337j),(0.8458862821894934-0.6341845520669097j),(0.9316107416080128-0.6061512866442195j),(1.0086717550095918-0.29668005025748023j),(1.002136908562052-0.28518827883982584j),(1.111128090786993-0.18426529614153797j),(1.0227312057201883-0.09756952001568757j)
506,(0.7715167498104596+0.7715167498104596j),(0.5099707436076428+0.9450472795555235j),(0.5134192465115915+0.9301639886196115j),(0.43565848672492213+1.0591269492486486j),(0.409351982517154+1.0361756992442264j),(0.140215982272888+1.0919617315555012j),(0.008295609921724335+1.09165366312756j),(-0.348321766829347+1.0882617688103253j),(-0.39656733433957514+1.0284613739314827j),(-0.5913054333116553+0.911533266677838j),(-0.577148452890742+0.9394447026722617j)
507,(-0.1543033499620919-0.4629100498862757j),(0.028178967621814315-0.578582081060255j),(-0.0488316261454702-0.4753289268281466j),(0.18800119166498705-0.4540779879186868j),(0.02697924313667543-0.5167097962646724j),(0.21362909876954855-0.4225763826776669j),(0.25785084304198874-0.41100099858593364j),(0.37768430668749625-0.28269700837275435j),(0.32765025799565156-0.3747344334081897j),(0.26643688839474944-0.24410491371942275j),(0.4433810873379028-0.257486045364326j)
508,(-0.7715167498104596-0.7715167498104596j),(-0.5456987694495843-0.898509311044732j),(-0.4902091158887044-0.9724548816246932j),(-0.3538462299233685-1.0051475911092893j),(-0.41520421775644784-1.0547057794391028j),(-0.03318940764836078-1.1215263999827563j),(0.0038698430262875325-1.0890993515033833j),(0.35300270346567747-1.0487599343716687j),(0.40053069191062424-1.0508395367260763j),(0.5732471565519172-0.9111113529460431j),(0.5371664373833709-0.9669491639142161j)
509,(0.1543033499620919+0.1543033499620919j),(0.1568005921267244+0.12147394049366254j),(0.1297291581856186+0.20444691640912033j),(-0.018785947245213513+0.18587934927875993j),(0.07831876337347057+0.23457498188742285j),(0.02600629440434965+0.2188885215352401j),(-0.017884725676853556+0.17464428706072058j),(-0.11431019657830903+0.2611559498748284j),(-0.10756684877135814+0.18315471194991714j),(-0.1709543299000405+0.2208034844675485j),(-0.1436535381090596+0.1573344510046303j)
510,(0.7715167498104596+1.0801234497346435j),(0.4816087399591837+1.25146393115515j),(0.4445819330617478+1.272650097281867j),(0.28128418737329514+1.3765495971696555j),(0.2467154830240716+1.2901657848718096j),(-0.18110457349014916+1.366020699354649j),(-0.19957981895718413+1.2735850515295133j),(-0.645882836609338+1.1835740891235518j),(-0.6135979262427906+1.2270344055431401j),(-0.911015418266581+1.0322569002644484j),(-0.891416963486365+0.9802756664739082j)
511,(-0.4629100498862757+0.7715167498104596j),(-0.6900577333024566+0.6624637925985618j),(-0.6432420209476466+0.6194086751581037j),(-0.8101911045271791+0.5277010568616664j),(-0.7280851157755432+0.5058912015048214j),(-0.8555949426722096+0.23420221166795135j),(-0.7699120523503099+0.23344164470324677j),(-0.9313784377985327-0.07995527689723626j),(-0.9167088447325457-0.03805073174676168j),(-0.8202740103047732-0.2405670906524409j),(-0.8467921803899933-0.25509161658313284j)
512,(-1.0801234497346435-0.7715167498104596j),(-0.8632634347943058-1.0812272647490673j),(-0.8156693170449358-1.0273330042838407j),(-0.6266015686351057-1.1186845698668726j),(-0.616167858226746-1.1283365678600148j),(-0.20347968034425545-1.264150069732493j),(-0.15843970809654556-1.3078869986561605j),(0.2518124691268689-1.2003832693828178j),(0.2809705208226672-1.2803148626001024j),(0.3898610287079941-1.2655457584968512j),(0.4551515283016924-1.270877131855814j)
513,(0.1543033499620919+1.0801234497346435j),(-0.20124860875506936+1.0659591309138499j),(-0.23358254721864247+1.0943570889500889j),(-0.24603975919571203+0.9735691832275951j),(-0.32498646327506303+1.0591805208329441j),(-0.6587958887114852+0.8495505839282721j),(-0.6573147009981305+0.8887996248015347j),(-0.9607538047431212+0.5793425822489155j),(-0.9550841109798851+0.5976759454810382j),(-0.9385548816488658+0.3362500502339207j),(-1.0035551958777023+0.47562902472463947j)
514,(-0.7715167498104596+1.0801234497346435j),(-1.0739942904650952+0.7928225719126245j),(-1.0417901853286455+0.7963560044713335j),(-1.2519094123044796+0.6462362968858526j),(-1.149222857123249+0.6655770767921166j),(-1.266945983269967+0.08375315761192029j),(-1.2746829009124863+0.2163124891567089j),(-1.2176643949339017-0.20893953825849876j),(-1.2752451706048082-0.2569918367491538j),(-1.2264327318271355-0.5906303968472939j),(-1.303405423415122-0.47721789153778293j)
515,(0.1543033499620919-1.0801234497346435j),(0.5117568142003203-0.9173714422845304j),(0.4174201722653047-1.0157347525187068j),(0.5278487891482856-0.9025160081588823j),(0.5992824434871108-0.876630423801315j),(0.8685427679351666-0.6346466745854649j),(0.8241387922574245-0.6875834275614314j),(1.0354901211000656-0.3663174803439871j),(1.0402494481939337-0.3253058877326073j),(1.1174042781434117-0.09456778970908213j),(1.0802175478645049-0.09881276501293255j)
516,(0.7715167498104596+1.0801234497346435j),(0.489842323512991+1.0934585211829073j),(0.43710729210771204+1.2690174117063326j),(0.17056082241561166+1.309772006754556j),(0.2536582529001442+1.3003650951287482j),(-0.18096095265441675+1.25452478174654j),(-0.20755199710807523+1.3069548375404954j),(-0.657792548152844+1.1909511231330214j),(-0.7070518015200402+1.1758721183633352j),(-0.7707813799652503+0.9081119315137515j),(-0.8658745618787507+1.0340542518599938j)
517,(-0.4629100498862757-0.4629100498862757j),(-0.3367332885642578-0.6373974465509957j),(-0.2986855577940678-0.5965739426761542j),(-0.1886139987078865-0.5512510910340951j),(-0.21030482277470472-0.6214406117503528j),(0.053316524903766836-0.7711846701862106j),(-0.06567103243484065-0.6457184876533956j),(0.31458071278656846-0.6946522083548612j),(0.2859403261989579-0.5933891811090473j),(0.2929893154811676-0.5964948682572129j),(0.37956499541226746-0.533514401491036j)
518,(-0.1543033499620919-1.0801234497346435j),(0.06712663190212861-1.1251193755029891j),(0.11990407275645182-1.0450156233310628j),(0.3306680596372295-0.9476935868814217j),(0.24648986034766635-1.0773503929478963j),(0.5879237152535867-0.8184073107605657j),(0.651295471846996-0.8993133631829894j),(0.9612833448374026-0.6082825149428108j),(0.8941950396055108-0.591543708583957j),(1.011379229161103-0.4210259651813955j),(1.0291286739209842-0.3971234440994874j)
519,(0.4629100498862757-0.4629100498862757j),(0.6310030326330813-0.3528010668356743j),(0.6184751268582677-0.3180420972709548j),(0.6178766127208837-0.1905154276638339j),(0.6479285411351274-0.2397622015752004j),(0.6542486285209658-0.07598211229203716j),(0.6292761061096548-0.011949928807020671j),(0.5920223902469919+0.21055954521293768j),(0.6619333163701625+0.20912331034387652j),(0.6540212687571687+0.35219826006329097j),(0.5206146002159799+0.2744647522920152j)
520,(-0.1543033499620919-0.4629100498862757j),(0.0015642237047678413-0.48980474189125145j),(-0.05119222235868422-0.5219157291758381j),(0.16246985326736663-0.4442621621345873j),(0.06709453370145724-0.4924671926125622j),(0.1571525606635213-0.42821873842336994j),(0.21199066103819642-0.40841620101572634j),(0.3218012754508876-0.26750574962303214j),(0.38335512449349907-0.3384681210971557j),(0.4259834588559479-0.2367766639254795j),(0.439699696927092-0.279872462130026j)
521,(-0.7715167498104596-0.7715167498104596j),(-0.6547361894962163-0.8741405522887514j),(-0.5832772938290358-0.9228911126632513j),(-0.3500720288157304-1.1066852112315169j),(-0.33123435523670036-1.0317063780751348j),(-0.004380779978316412-1.1103567329562312j),(-0.011919958443086555-1.0559657507003142j),(0.42730731774220054-1.0837407403171835j),(0.38873828445312175-1.0369962505900774j),(0.5003441001372695-0.8863786273850892j),(0.5297836781555554-0.9034093824392456j)
522,(-0.1543033499620919+0.4629100498862757j),(-0.33918545901862307+0.4475775598936541j),(-0.2663026105242086+0.3898738406120422j),(-0.24303601577122125+0.37265843717984126j),(-0.3507957585429192+0.33426665312574794j),(-0.3946494376107608+0.2981426540903306j),(-0.3885751344716837+0.23425365276013763j),(-0.44566422230416+0.06616823206228474j),(-0.5257274736721156+0.06280909285177308j),(-0.5790180871308257-0.06325988112727508j),(-0.5026200454374211-0.012246782856319152j)
523,(-0.7715167498104596+0.7715167498104596j),(-0.8019336343141009+0.6030632150605999j),(-0.931105703844869+0.5294462115473912j),(-0.9094240177326515+0.44581332766555676j),(-1.0404108187120578+0.40721568946624087j),(-1.0084975891577506+0.059495239396326886j),(-1.073580539914201-0.01060613913426339j),(-1.0362993264942373-0.3898531139503828j),(-1.077248075898028-0.37339359990596216j),(-1.0099331879210216-0.6273808665251392j),(-0.9526773259988595-0.5209055155955262j)
524,(1.0801234497346435-0.1543033499620919j),(1.0598492075299224+0.07012423717514885j),(1.0622152812219896+0.10612493214945512j),(0.9476616579023115+0.3751102951598943j),(1.0319431352454986+0.3464726109826722j),(0.8685887533268726+0.6177389677370121j),(0.8669021267021525+0.6496673087998484j),(0.5744938445374903+0.9416744933652248j),(0.5985283110316676+0.9641715708943952j),(0.3654864733399033+1.0737224742320717j),(0.39681973325387065+1.0074134282947733j)
525,(-0.4629100498862757-1.0801234497346435j),(-0.16739558162945972-1.1755050457666982j),(-0.1452393427117289-1.148984816093715j),(0.12567179746430998-1.076629452823078j),(0.03514248774018848-1.175268861723347j),(0.40645581793665514-0.9613778004298184j),(0.4469102070033133-1.0844803077869014j),(0.7550643615590237-0.8362712493568364j),(0.7489460671153102-0.9035648497279244j),(0.9718544586490834-0.7890844241554871j),(0.9023862039937983-0.7071505570144945j)
526,(0.1543033499620919+1.0801234497346435j),(-0.09725768153904991+1.143195491682193j),(-0.1651991506228259+1.0569188467867674j),(-0.3544757001305786+1.0506954654349303j),(-0.3463344423374062+0.9994451893360574j),(-0.6472934151783517+0.8350290831025775j),(-0.6607136037155811+0.9001586704461404j),(-0.875229890651+0.6353314912022536j),(-0.9046118505070702+0.6050618839029862j),(-1.0693058342385962+0.36640106285285823j),(-0.9935163123791622+0.4302333567478444j)
527,(-0.1543033499620919+0.1543033499620919j),(-0.16655508129075153+0.14428401155688586j),(-0.1641962421620412+0.1260980747500703j),(-0.18770207830437333+0.034597745892439205j),(-0.15607115297600577+0.10664140130698224j),(-0.14229903924189732+0.02733887857052544j),(-0.19111512302185274-0.017415022755324184j),(-0.15893405318865841-0.05451498499912215j),(-0.16003488396736967-0.11625698171479534j),(-0.1754920245834812-0.08939390068399204j),(-0.14710768435538618-0.11034450519251775j)
528,(-0.7715167498104596+0.7715167498104596j),(-0.9469279044166445+0.5008232912349626j),(-0.9471564603549092+0.5220165149952117j),(-0.9553243930615452+0.39499348675844154j),(-1.0028357965706673+0.3671053081004303j),(-1.1719945180090925+0.03937702429728407j),(-1.1411991802820374-0.00536034190444653j),(-1.0070968643243765-0.4924045740100368j),(-0.9987556574660549-0.33887691511713425j),(-0.9106036794585705-0.6308397458093472j),(-0.9643818163127005-0.4830230419558556j)
529,(-1.0801234497346435+0.4629100498862757j),(-1.163779214458654+0.1341086238378344j),(-1.1643594317059793+0.1209520719834653j),(-1.2013270243572052-0.09100116032109473j),(-1.1772507196472568-0.042746278964104274j),(-1.0885109337538033-0.49082298258630014j),(-1.1188467383011524-0.45030777264077476j),(-0.8543882194473744-0.7982637066537008j),(-0.8660149177934499-0.8196592043048754j),(-0.6791582658005504-0.8777415660591276j),(-0.6888802991880849-0.8814364789030407j)
530,(0.7715167498104596-0.7715167498104596j),(0.9910879503715373-0.5559098617121525j),(0.8877694953348553-0.568660421052647j),(1.0421996779539209-0.3801204622284943j),(1.0660598105460446-0.3819753354856616j),(1.1493148633953905+0.023631905371382392j),(1.0788045003129538+0.012765393595443304j),(0.9695916890420571+0.37121675685941324j),(0.9898365210329365+0.3701871887436168j),(0.9193901154695634+0.5965721825390612j),(0.9317353930126431+0.5638986818707145j)
531,(-1.0801234497346435-0.4629100498862757j),(-0.884210603166892-0.8410922987347837j),(-0.897538172280489-0.7087458367589885j),(-0.7635537885444774-0.9026126795780621j),(-0.8133242761104871-0.8706540377745547j),(-0.40560851555236005-1.1210659276217105j),(-0.45304083655269445-1.1490351301242805j),(0.04893130933138405-1.1751707412235601j),(-0.08696534306148919-1.1365283498612189j),(0.26938239263927877-1.073045513755694j),(0.14218530183140038-1.0981122650508683j)
532,(0.7715167498104596-0.1543033499620919j),(0.7791028689240378-0.02832595840269271j),(0.806290741139838+0.048658085364951996j),(0.7891106118573753+0.19629270453751088j),(0.7455254762531913+0.18824012036993334j),(0.6423994449536068+0.3461966409616593j),(0.6584647785663411+0.38635753797220945j),(0.4545216608071601+0.5857878269493261j),(0.48364508170371406+0.6212461056939018j),(0.2977672765753952+0.7414621473139594j),(0.3294938368786898+0.6750622680675622j)
533,(0.1543033499620919+0.7715167498104596j),(-0.17079649530498647+0.7552811732642244j),(-0.029397228374649337+0.7297917036089668j),(-0.1474235929253832+0.837190377414492j),(-0.16853819718476562+0.7337294036176588j),(-0.47881993453507105+0.6236951759099644j),(-0.4308132260194973+0.6551700106630576j),(-0.5531395420228465+0.43291816505814207j),(-0.6843652997796931+0.3969358357818862j),(-0.7010831111188164+0.3195900548520021j),(-0.6842913746090779+0.35727147073848053j)
534,(0.4629100498862757+0.7715167498104596j),(0.22501680969291477+0.8230578741395477j),(0.2725309253605851+0.8887136384282924j),(0.05640655678234488+0.9306231191111747j),(0.05841701548097015+0.938698332341493j),(-0.19246540319507763+0.9755422782516295j),(-0.18244111432729382+0.8771510142327458j),(-0.45079433797806023+0.7731073838251101j),(-0.49795098664944676+0.7780325040499821j),(-0.4957519591505126+0.7033928091454513j),(-0.5695555285873948+0.6388528881690813j)
535,(-0.7715167498104596+0.4629100498862757j),(-0.9391131108239672+0.260968232681819j),(-0.8863574911917881+0.2360676373205458j),(-0.9362180701563418+0.09480725024877247j),(-0.9081954331657857+0.07450957613249179j),(-0.8461816132853319-0.3254507491390068j),(-0.886679573632242-0.250713309315881j),(-0.695745022966064-0.41637320189830274j),(-0.6861289527553556-0.5263495036566359j),(-0.5920766289173074-0.6315186766362817j),(-0.6526061704508945-0.6506440970782998j)
536,(-0.4629100498862757+0.7715167498104596j),(-0.6203458790178161+0.6605818118765712j),(-0.6163150469184631+0.5825982294734218j),(-0.7744941574533167+0.6034702986993759j),(-0.7239012515096708+0.4805524752253866j),(-0.844280889650557+0.21542721367570622j),(-0.9273230978424994+0.19524313645684094j),(-0.8733357048061017-0.07028746087187357j),(-0.9013232159727302-0.08344482069477985j),(-0.9731460750451434-0.31080117282108977j),(-0.8903354618452923-0.21022454790123327j)
537,(0.1543033499620919-0.7715167498104596j),(0.3198888631575424-0.6560155988006633j),(0.3801398631154948-0.7632796543723159j),(0.4474695483539545-0.5728332755954644j),(0.42825837775782455-0.6838758239566592j),(0.6343447785329829-0.32790690787628973j),(0.6601514354722064-0.4460196821814604j),(0.7637764760317269-0.16907056136169585j),(0.7971013716406943-0.2363698881089778j),(0.7618777491825836-0.06804876175576496j),(0.7603440306225792-0.025634839727011152j)
538,(-0.7715167498104596-0.1543033499620919j),(-0.6701595477974156-0.3770288444211671j),(-0.7871438853930286-0.402975796933822j),(-0.8159820735208592-0.4278361961690458j),(-0.6478408142555634-0.4554060195622145j),(-0.491326632387343-0.6088900453941826j),(-0.42460419613540384-0.6160070075501098j),(-0.1189095083272402-0.7873931850775608j),(-0.19551883275189685-0.8050642620693645j),(-0.04289379613724265-0.7276424979035293j),(-0.08321972874921134-0.7481576011760075j)
539,(-0.1543033499620919+1.0801234497346435j),(-0.3977986414775589+0.990832700342007j),(-0.4397359264453026+0.9584494571825981j),(-0.6285187196565297+0.9389252707137016j),(-0.5828688963622373+0.8978487022158625j),(-0.8174490914333032+0.6808532059700507j),(-0.9068614788901864+0.7062230444551459j),(-1.0268984759411408+0.32225414923598644j),(-1.1002765051175503+0.30567792502558994j),(-1.147281819774476+0.20230679880215002j),(-1.0896538868051187+0.13844276866787952j)
540,(0.4629100498862757-0.4629100498862757j),(0.5107754417860368-0.3460475895163376j),(0.5779824199109691-0.269074968461469j),(0.6103110160022648-0.211908377300756j),(0.6694452493003112-0.24674757123136182j),(0.6249509416586946+0.008062104307018939j),(0.682403542465802+0.03397034302242906j),(0.6037250203481779+0.2016718424594911j),(0.6339320400397734+0.20831795254650864j),(0.6418299066874478+0.2784019859058039j),(0.5523543245233264+0.30145071594220785j)
541,(1.0801234497346435+0.7715167498104596j),(0.9097872855973362+1.014618435551759j),(0.8159515651335085+1.0081213091309194j),(0.7201063409707001+1.193419777510576j),(0.6519629599754391+1.1742323501662941j),(0.22484895145807943+1.404641199316981j),(0.17310047836259695+1.2989756727867934j),(-0.28640580462307375+1.32848886155797j),(-0.21610263005818617+1.3524687488333698j),(-0.414875573794381+1.1612805976143066j),(-0.47883210100913864+1.2896570212451504j)
542,(0.4629100498862757+0.4629100498862757j),(0.28764866760788815+0.6248278046001118j),(0.3172959481259223+0.6055978225378481j),(0.21698370336517908+0.568985135203375j),(0.21681281834370328+0.6303953202738435j),(-0.022064582364676125+0.7643230356867055j),(0.035670428124828776+0.6550813054884305j),(-0.23141046083156566+0.6270106828408494j),(-0.23080051828159945+0.6032544565033303j),(-0.36167619829065834+0.5651156601062024j),(-0.28458683114778544+0.6008804188583379j)
543,(0.1543033499620919+0.1543033499620919j),(0.013548092613266213+0.13748997815668715j),(0.06180344219899917+0.23413940740697897j),(0.05121234076302947+0.18060586230588788j),(0.04172043546084903+0.22622558874940168j),(-0.03600247534364908+0.16825462479213718j),(-0.021190516870276708+0.21572689640883616j),(-0.08821621420260668+0.1436712273595934j),(-0.055289939079810654+0.2367423349127803j),(-0.060397016430332365+0.2243835977723899j),(-0.060091323243468664+0.2009164482547547j)
